Award ID,Agency,Office,Recipient,NAICS,Total Value,Start Date,Expiration
SPE2DX15D3305,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D1105,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/12/2015,12/31/2025
SPE2DX16D4010,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,12/17/2015,12/31/2025
SPE2DX15D3101,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D3122,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,8/18/2015,12/31/2025
SPE2DX16D2918,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/3/2016,12/31/2025
SPE2DX15D0008,Department of Defense,DLA TROOP SUPPORT,"CARDINAL HEALTH, INC.",325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,7/1/2015,12/31/2025
SPE2DX16D9410,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,12/17/2015,12/31/2025
SPE2DX15D9363,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D9233,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D9336,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D9138,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D6905,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/4/2016,12/31/2025
SPE2DX15D7084,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D9802,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D1002,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/6/2015,12/31/2025
SPE2DX15D3106,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D9529,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D9124,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D1028,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/10/2015,12/31/2025
SPE2DX15D2001,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D9317,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D9137,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D1024,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/10/2015,12/31/2025
SPE2DX15D9235,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D3116,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D2007,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D1114,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/12/2015,12/31/2025
SPE2DX15D9241,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D8002,Department of Defense,DLA TROOP SUPPORT,"DAKOTA DRUG, INC.",424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D9514,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D5031,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D9779,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/30/2015,12/31/2025
FA330016G0002,Department of Defense,FA3300  42 CONS CC,BARTON COUNTY COMMUNITY COLLEGE,"611310 - COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,12/22/2015,12/21/2025
SPE2DX15D9332,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX16D2905,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/2/2016,12/31/2025
SPE2DX15D5025,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D1051,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/10/2015,12/31/2025
SPE2DX15D9105,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D9160,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX16D9903,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/24/2016,12/31/2025
SPE2DX15D1113,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/12/2015,12/31/2025
SPE2DX15D9157,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D5029,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/9/2015,12/31/2025
SPE2DX16D2911,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/2/2016,12/31/2025
SPE2DX15D1118,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/12/2015,12/31/2025
SPE2DX15D9320,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D2204,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D3006,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D9313,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D1022,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/10/2015,12/31/2025
SPE2DX15D1111,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/12/2015,12/31/2025
SPE2DX15D3029,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D5028,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D6070,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX16D4017,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,12/17/2015,12/31/2025
SPE2DX16D9535,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,5/23/2016,12/31/2025
SPE2DX15D9222,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D3408,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,8/5/2015,12/31/2025
SPE2DX15D9637,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D9337,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D6039,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D2103,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D9319,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D4006,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D4003,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX16D9937,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/5/2016,12/31/2025
SPE2DX16D1904,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/24/2016,12/31/2025
SPE2DX15D9751,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/30/2015,12/31/2025
SPE2DX15D2009,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D9133,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D9140,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D2212,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D9209,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D9220,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D1206,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/12/2015,12/31/2025
SPE2DX15D1011,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/10/2015,12/31/2025
SPE2DX15D3012,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D9135,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D1004,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/6/2015,12/31/2025
SPE2DX15D5026,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D9755,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/30/2015,12/31/2025
SPE2DX16D2907,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/2/2016,12/31/2025
SPE2DX15D9783,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/30/2015,12/31/2025
SPE2DX15D9304,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D9379,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,5/21/2015,12/31/2025
SPE2DX15D1120,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/12/2015,12/31/2025
SPE2DX15D1215,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/12/2015,12/31/2025
SPE2DX15D9205,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D3306,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D3406,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,5/20/2015,12/31/2025
SPE2DX15D9150,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D7087,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D9147,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D2218,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D9408,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D2228,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D9232,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D9639,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D9207,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D7067,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D7083,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D9145,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D6036,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D9125,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX15D1008,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/10/2015,12/31/2025
SPE2DX15D7060,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D9385,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,5/13/2015,12/31/2025
SPE2DX15D9240,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D2214,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D9534,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,9/9/2015,12/31/2025
SPE2DX15D2217,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D9766,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/30/2015,12/31/2025
F1961770D0187,Department of Defense,FA6606  439 CONF PK,CITY OF CHICOPEE,221310 - WATER SUPPLY AND IRRIGATION SYSTEMS,,10/1/2015,12/31/2025
SPE2DX15D9754,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/30/2015,12/31/2025
SPE2DX15D9406,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D1109,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/12/2015,12/31/2025
SPE2DX15D9628,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D9516,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX16D9416,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,12/18/2015,12/31/2025
SPE2DX15D9213,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/20/2015,12/31/2025
SPE2DX15D6086,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D9107,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX16D1055,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/25/2016,12/31/2025
SPE2DX15D2225,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D2016,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/17/2015,12/31/2025
SPE2DX15D9365,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
SPE2DX15D9121,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,4/13/2015,12/31/2025
SPE2DX16D2906,Department of Defense,DLA TROOP SUPPORT,AMERISOURCEBERGEN DRUG CORP,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/2/2016,12/31/2025
SPE2DX15D9642,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/29/2015,12/31/2025
SPE2DX15D9510,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,424210 - DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,,3/10/2015,12/31/2025
SPE2DX15D9307,Department of Defense,DLA TROOP SUPPORT,DMS PHARMACEUTICAL GROUP INC,325411 - MEDICINAL AND BOTANICAL MANUFACTURING,,4/27/2015,12/31/2025
